,Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
RST Flag Count,0.011662285093911103,-0.0057798370269921,-0.007620998662725626,0.009358165860557419,0.000375522472031373,0.00024703648241174473,0.004637870818061555,0.0001437193013933945,0.01852274406653717,-0.004362454003511376,0.013611595876035098,0.015318934273801892,0.006110793497181641,-0.008283765308135627,0.00706129993041406,0.005851395540208741,-0.0008041893590481736,-0.003916666967015375,0.003413983464305172,0.010319379270455235,0.01506725562477197,-0.0007774510351314952,0.008405779027203727,0.002089328935937456,0.011790780529596511,0.014107128594348388,-0.0016787763887588373,-0.0029434087373619855,-0.0022882207516883354,-0.0017093216719277615,-0.0018527739124096657,-0.0016427243641170505,-0.003111172032973213,0.0,-0.00014904712846920427,0.0,1.7867447240938047e-05,2.7726027834561657e-05,-0.003632979050159605,-0.0025803848506784966,-0.009024990931076607,0.006555342456433593,0.009513290284036201,0.006376447992299432,-0.0008034507650775574,-0.0027012218099915306,-0.003111172032973213,1.0,0.02435649683212984,-0.009400985680682775,-0.004550851375604281,-0.00014904712846920427,0.9978200768710489,-0.004481385997620608,0.008749056870458904,0.013611595876035103,0.007061299930413613,1.7867447240938047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000375522472031373,0.00464416636739658,0.00024703648241174473,0.00014372337853009662,0.020698814550650604,0.002757467047045799,0.00042015068354229535,3.599849420228248e-05,0.003509592742446474,0.007919187526194863,0.003954538070515687,6.755076130975493e-05,-0.004119119588423189,-2.7808409044896437e-05,-0.003976156559524498,-0.004132188816004064
PSH Flag Count,0.2324468760432716,-0.14856423539476857,-0.3128938744865968,0.18796684685637846,0.007203793582967693,0.00660639115082398,0.04419803144612681,0.003925773868715986,0.2221418570963667,-0.17556945807932833,0.09632246609001534,0.196591780689421,0.25424238762082324,-0.3269444864433333,0.23451466314949906,0.2383427229446756,-0.03034494640338079,-0.08634005148830841,-0.04380393458191564,-0.05618237713366288,-0.044003796043415,-0.029371185464471213,0.1795748364385384,-0.05679046740262876,-0.04318975303304408,-0.04897893677110023,-0.066538646905848,0.27217245544908497,-0.007909762303503627,0.05797207663896758,0.03957627503878451,-0.05835285793373564,-0.12711342689610494,0.0,0.006305369118270611,0.0,0.000729412883972768,0.001122081677116766,-0.09161473379811984,0.017480859197702526,-0.3622005884961511,0.2620678193486717,0.2894204573997158,0.2698361049828217,0.16183553230791536,-0.1109035436667648,-0.12711342689610494,0.02435649683212984,1.0,-0.38384541344504053,-0.18639823073837733,0.006305369118270611,0.024264016302954106,-0.005028178159261534,0.2740303765575775,0.09632246609001534,0.2345146631495146,0.000729412883972768,0.0,0.0,0.0,0.0,0.0,0.0,0.007203793582967693,0.04425849445135463,0.00660639115082398,0.003926387550575861,0.5648677505820234,0.10789869828488939,0.004684474497040777,0.0014813816881952117,0.11722733318525409,0.1262714830036872,0.16071095508841735,0.08814614555790064,-0.058741353396447656,-0.019487261061122124,-0.058550694566537095,-0.058919849593688144
ACK Flag Count,-0.3048909024142295,0.5397084558829096,-0.32570846940013204,0.053917953574325904,0.0019664524973041922,0.0016243013187921711,-0.0005388067278007451,0.0025378300665348757,-0.009829204579243914,-0.08771802132829122,0.007888108776264783,0.01912912861258997,0.006053030846949264,-0.3233393187798922,-0.008323460736522062,0.028407140302753375,0.05431207246653885,0.25888316901740094,0.104339271310307,0.13076199106801717,0.16694016316841712,0.07375883936880064,0.055722598407721355,0.047059187379132277,0.16988135194067983,0.16745368983198672,-0.014268757531911565,-0.12499009751817279,-0.05983075148515638,-0.07151682973422559,-0.0792738333498873,-0.03049632891416627,0.32982959922660643,0.0,-0.006370019761271952,0.0,0.0007533443915752049,0.0010607010452952264,0.25427558923481686,0.07981420094471137,-0.31752952541610496,0.02523504289450971,-0.04392467158636485,0.014558106344710709,0.03672569225916533,-0.08617551342984037,0.32982959922660643,-0.009400985680682775,-0.38384541344504053,1.0,0.4832860300163711,-0.006370019761271952,-0.009278399659176793,-0.1340808803820987,-0.049706062524180195,0.007888108776264783,-0.008323460736530053,0.0007533443915752049,0.0,0.0,0.0,0.0,0.0,0.0,0.0019664524973041922,-0.0005411141090359276,0.0016243013187921711,0.002537173928349935,-0.10353783061855049,0.11078274338525772,0.001891046329657105,0.001541670849986142,-0.018305916126154873,-0.04349296456505962,-0.04149970278343874,-0.005099831950571746,0.1570340135336277,0.09950418238604695,0.16519985268130583,0.14571888608767988
URG Flag Count,-0.32174977990263526,0.5107718668504477,-0.15766972595876802,-0.08744168913302737,-0.003090665660930952,-0.0025205491927187563,-0.002251202799375873,-0.00208592857532044,0.034892348411006566,0.02134588105309634,0.06124833670043618,0.04763119015423014,-0.12839637713569352,-0.16126698054415148,-0.14380988867481817,-0.11487168573303859,-0.01436132152594546,-0.01938708354576152,0.004627432706196331,-0.07032419888074096,-0.05689390714403291,0.08819683676744675,-0.08935727965500201,-0.028951120638018964,-0.057500322728571404,-0.058505844778626484,0.0007763913003733161,-0.06463131446606103,-0.043604810945058144,-0.013195646836779967,-0.02356597091127858,-0.03395410912405019,-0.003161506676238044,0.0,0.032751482342007525,0.0,0.00036146652292177995,0.0004663289952790651,-0.04178112903941523,0.1416046642203508,-0.13970893911357313,-0.0931036287254666,-0.12545608909926897,-0.09566553031838326,-0.05693175053617119,-0.05588518268849688,-0.003161506676238044,-0.004550851375604281,-0.18639823073837733,0.4832860300163711,0.9999999999999998,0.032751482342007525,-0.004560793554961112,0.29551310623289667,-0.12830736797224662,0.06124833670043618,-0.14380988867481817,0.00036146652292177995,0.0,0.0,0.0,0.0,0.0,0.0,-0.003090665660930952,-0.0022539445739928813,-0.0025205491927187563,-0.0020859130099846897,-0.05792305018241996,0.20501119055901218,-0.0023882834821043735,0.0007463453016224722,-0.018093233063019805,-0.030545491992544513,-0.031825241763261375,-0.008568706714811374,-0.0696794951287206,0.02855250840157373,-0.06404675729008524,-0.07396806026861813
CWE Flag Count,0.004010992400032872,0.0017767257939546527,-0.005163917245607755,-0.0041689568892955805,-9.171049330357696e-05,-9.92596255229497e-05,-0.0005261304264376827,-6.836999137525868e-05,-0.0027604718774927837,-0.002955957933975829,-0.0029807078814319114,-0.0023396373052638735,-0.004243395819293974,-0.00559222961741612,-0.004780372205749455,-0.003795157399093126,-0.000548215470376599,0.01900219452358344,-0.002746920045335376,-0.0034525225930932754,-0.003570769579121659,-0.0005267951962311129,-0.00409438159764219,-0.002614168824583074,-0.0032275827716240625,-0.0035073330688013718,-0.0011379281314698128,-0.0032781168004595703,-0.0019414986870227632,-0.002259950362194594,-0.002604424669417032,-0.0011137504080243517,0.04790706746189357,0.0,1.0,0.0,1.1861419454271838e-05,1.4992961475315036e-05,0.019763668746983543,-0.001532289111244512,-0.0061152492439582986,-0.004440283937227409,-0.005308624307588541,-0.0044237736286405855,-0.00281367030990084,-0.0018303225740021701,0.04790706746189357,-0.00014904712846920427,0.006305369118270611,-0.006370019761271952,0.032751482342007525,1.0,-0.0001493727495808506,-0.008537132510966154,-0.005451472360566112,-0.0029807078814319114,-0.004780372205749452,1.1861419454271838e-05,0.0,0.0,0.0,0.0,0.0,0.0,-9.171049330357696e-05,-0.0005268328749506363,-9.92596255229497e-05,-6.836948230446665e-05,0.016986307027611527,-0.0022475454986887423,-8.150258972680045e-05,2.4580069496571108e-05,-0.0012028204703861515,-0.0010005361029155964,-0.001428079931824383,-0.000966610065014898,-0.003349972376279663,-0.0010473215716782446,-0.0033964678564253905,-0.0032281822535589356
ECE Flag Count,0.011583800922111092,-0.0056902439792752444,-0.007637648148575495,0.009310964469391182,0.0003740552105151621,0.0002460600736486973,0.0046273992839697565,0.00014296695523849574,0.018506377719590475,-0.0038757788349851165,0.013723621881971458,0.015270487734464823,0.006071436989470666,-0.008299935406348423,0.007016313231980208,0.00581562388170756,-0.0008055002433187029,-0.0039248855581513215,0.003388987352398041,0.010274766917633208,0.015011480686911906,-0.0007791492466257944,0.00836112891614446,0.002068059506717359,0.011744303384457483,0.014053848429926666,-0.0016823151121953958,-0.002958101115140007,-0.002295732605036882,-0.0017201380760940759,-0.001865500889331563,-0.0016463174142411251,-0.00290323888694486,0.0,-0.0001493727495808506,0.0,1.7904758240123802e-05,2.7766801402658727e-05,-0.003640846757986075,-0.002584213815012222,-0.009039426494937892,0.00652713754353183,0.009492285355183767,0.006357841184623799,-0.0008167448108586717,-0.002584746945917276,-0.00290323888694486,0.9978200768710489,0.024264016302954106,-0.009278399659176793,-0.004560793554961112,-0.0001493727495808506,0.9999999999999999,-0.004276232196330513,0.008732367808261367,0.013723621881971463,0.007016313231979762,1.7904758240123802e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003740552105151621,0.004633680684902558,0.0002460600736486973,0.00014297102678477731,0.02062416636479419,0.002764201524823052,0.00041874590085296166,3.6077597802136664e-05,0.003494199366658781,0.007895488506269073,0.0039367245158286514,6.117865147125337e-05,-0.004131717828299201,-3.4492512714095424e-05,-0.0039893657390957975,-0.004143974256373336
Down/Up Ratio,0.12582088950689652,0.0744113878200201,0.37423094111269734,-0.10115266706928787,0.002114384171731353,0.004238796132400825,-0.0048043820866690585,0.0035197212583271964,-0.014111730489028113,0.2972994422975541,0.06510898428856574,-0.03277558509811964,0.008345158628539349,0.2605452028058029,0.039737729589356834,-0.010767523657389717,-0.034325007733000804,-0.16259011282215582,-0.04976388112514344,-0.04590243000408224,-0.06726813352736977,-0.043262303548217605,-0.11343036553993044,-0.011612100558819352,-0.0859360106700077,-0.08120264202841626,0.033095954962130664,-0.01259788283765093,0.0388204521940913,0.04588236404800685,0.0681683412587117,0.04002586714176486,-0.12186664736210459,0.0,-0.008537132510966154,0.0,0.0009252060281028311,-0.0007766005212059498,-0.1860421807801172,0.12408930548074794,0.2573190416588495,0.008364155275087543,0.09416438221903553,0.027836887424820312,0.033932146114571536,0.0003784246421099468,-0.12186664736210459,-0.004481385997620608,-0.005028178159261534,-0.1340808803820987,0.29551310623289667,-0.008537132510966154,-0.004276232196330513,1.0,0.10394160450515072,0.06510898428856574,0.039737729589367166,0.0009252060281028311,0.0,0.0,0.0,0.0,0.0,0.0,0.002114384171731353,-0.004809973171554524,0.004238796132400825,0.003519690982128555,-0.099383522062048,-0.00924300109338153,0.0018834601333111078,0.0004603361693145496,-0.01730608141080686,-0.02042764161382338,-0.030182977284968632,-0.011937936865295458,-0.055260055015828584,-0.03970534744957037,-0.05947323306392551,-0.049772764080165836
Average Packet Size,0.17020345934803485,-0.12384198516650766,-0.10122639848348117,0.4232000428361106,0.022424301882574663,0.02270516408385534,0.07970485423299353,0.02127570418639166,0.3420139128889021,0.0017943463949522923,0.32224028816865,0.33717680260565963,0.8778759546392474,-0.09692552880907941,0.9183363753396973,0.8527090645833669,0.08923139336158496,-0.11351968752471304,0.1895276957967603,0.42127999811437233,0.5080910936432638,-0.022856534613533312,0.41887779749141973,0.19577137959682767,0.5310215366076463,0.5039891623230018,-0.03364386349186867,0.21660085341645322,0.05395603459274423,0.2930480107622361,0.26551884190068004,-0.03122309195459569,-0.0424407787136439,0.0,-0.005451472360566112,0.0,0.0003876787924248161,0.0009429520688006463,-0.10450146751024292,-0.08013285692456823,-0.11758530881600715,0.914566937411054,0.9978436220702024,0.9444811437992692,0.8165402461412276,0.181870238432073,-0.0424407787136439,0.008749056870458904,0.2740303765575775,-0.049706062524180195,-0.12830736797224662,-0.005451472360566112,0.008732367808261367,0.10394160450515072,1.0,0.32224028816865,0.9183363753397049,0.0003876787924248161,0.0,0.0,0.0,0.0,0.0,0.0,0.022424301882574663,0.07981052035454524,0.02270516408385534,0.021275667853902006,0.13835503357611087,-0.05310719225060843,0.01727568397693768,0.0008352519438759443,0.0876716108848982,0.05510288369753013,0.09299477170713821,0.07905305264208623,0.5030766811873396,0.15389666648559164,0.508098712807737,0.4870737876310102
Avg Fwd Segment Size,-0.03472283629352003,0.15095194688894423,0.0017209862753494328,0.15432755455818126,0.00039148964746638516,-3.178143848759134e-05,0.185986738331695,-0.0012327447986788392,0.8884160181630706,0.269458227219019,1.0,0.8943599041877088,0.02268353217626351,-0.008092660605117196,0.015226994310654033,0.01726822228463533,0.10192246676442056,-0.04808476989080842,0.06058417935590585,0.1293225013434361,0.15895064291292518,-0.009168395916896898,0.15064995663909053,0.07800508463018299,0.1785882211588953,0.16203525817076495,-0.004724560325313362,0.18435803411826668,0.07042690691687739,0.24202128745625848,0.23416272328575638,-0.0025264301420830416,0.07127535280506082,0.0,-0.0029807078814319114,0.0,-0.0001254338975732933,0.00012144161506636103,-0.04409801905807922,-0.03512909254136636,0.026280796073573497,0.3043770908620098,0.3189508931940996,0.29711979821652207,0.22436308076331907,-0.013783974948542088,0.07127535280506082,0.013611595876035103,0.09632246609001534,0.007888108776264783,0.06124833670043618,-0.0029807078814319114,0.013723621881971463,0.06510898428856574,0.32224028816865,1.0,0.015226994310657266,-0.0001254338975732933,0.0,0.0,0.0,0.0,0.0,0.0,0.00039148964746638516,0.18623125653762745,-3.178143848759134e-05,-0.0012327227495399968,0.05952712180924507,-0.001238070962747716,0.000598305152217864,-2.8933817229828035e-05,0.09638165851009982,0.05931185633948692,0.09767157845062112,0.08367533639009417,0.1367400037045731,0.18071254580050952,0.15709251096326707,0.11285396019112896
Avg Bwd Segment Size,0.20064662569103514,-0.19118778437023623,-0.12570363849496544,0.4726481107732073,0.02173152884716933,0.02173729238570921,0.02149112512682448,0.020760050701909755,0.09075067205789128,-0.08527250305025437,0.015226994310657266,0.07996643353250893,0.9597193479693499,-0.11402455893674467,1.0,0.9421246242226803,-0.02335970236911961,-0.12368144897820291,0.22276760137360085,0.48797053937508855,0.5836075234214296,-0.024357456617392907,0.4691104311204717,0.21655144530568515,0.5989626324283132,0.5787923210063405,-0.03724457850441152,0.17707627087152547,0.03647123517810254,0.24334660333393923,0.21366009923806079,-0.03465031391518916,-0.08850470487440851,0.0,-0.004780372205749452,0.0,0.000569165134714613,0.0009298170553975615,-0.11556550682920182,-0.07600115135449201,-0.1667033901025303,0.9074067622043113,0.9242755294589763,0.9217691501286835,0.7962194520621193,0.18890859553872524,-0.08850470487440851,0.007061299930413613,0.2345146631495146,-0.008323460736530053,-0.14380988867481817,-0.004780372205749452,0.007016313231979762,0.039737729589367166,0.9183363753397049,0.015226994310657266,1.0,0.000569165134714613,0.0,0.0,0.0,0.0,0.0,0.0,0.02173152884716933,0.021520693284652725,0.02173729238570921,0.02076001731134314,0.12471474576452968,-0.052318454692663226,0.016539420701884647,0.0010151003911130587,0.08103260544401776,0.03764731225649983,0.07890170444881973,0.07912830497763476,0.5798128832800737,0.17362347533757433,0.584869123651843,0.5620701484927756
Fwd Header Length.1,0.0010781339758245505,0.0003526125040366698,-0.0016551872558224555,-0.00021049881641273767,0.0004734108892555701,0.0007545986845104457,-0.0013510659929075969,0.0007494271840707156,0.00018285984127340308,-0.0007143556292110629,-0.0001254338975732933,0.00022572879684516298,0.0005156724308290103,0.0005415274891061549,0.0005691651347146117,0.00045413342505216736,3.85697938270246e-05,0.0002191944830345822,0.00022448420141376203,0.00019563866035814928,-4.181267373699635e-05,6.1027700300500854e-05,-0.0002212229428758657,0.00021814284262527408,0.00015702286603069886,-4.853125244677966e-05,0.00012520769761836247,0.00021614868134369177,0.00013789485793416626,1.477571691129659e-05,5.6373324031076335e-05,0.0001211912833563979,0.0002504945744589281,0.0,1.1861419454271838e-05,0.0,1.0,0.06921867597382328,0.00019590973037540303,0.00019322591000305793,-0.00178226826935173,0.00048787325488770637,0.0003549634679222727,0.0005072424935275721,0.00033653017743586996,0.00021519708480781619,0.0002504945744589281,1.7867447240938047e-05,0.000729412883972768,0.0007533443915752049,0.00036146652292177995,1.1861419454271838e-05,1.7904758240123802e-05,0.0009252060281028311,0.0003876787924248161,-0.0001254338975732933,0.000569165134714613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004734108892555701,-0.0013529118996110823,0.0007545986845104457,0.0007494227548318667,0.0005503917638321061,0.00026527900945123704,0.0003364288653937463,0.5664488927199608,-0.0014822507785497972,-0.002245142977560309,-0.0017596712181026709,-0.000376721280219305,0.00011223078909400181,-0.0006187341205966374,-2.1484637307123226e-05,0.00022144702256774568
Fwd Avg Bytes/Bulk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fwd Avg Packets/Bulk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fwd Avg Bulk Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bwd Avg Bytes/Bulk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bwd Avg Packets/Bulk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bwd Avg Bulk Rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Subflow Fwd Packets,0.004336629858542534,-0.0036926950363562116,-0.004430648053659627,0.021175937744957782,1.0,0.9990697653006515,0.3655174949359334,0.9969915078899213,0.009654675720531924,-0.0026187465544088295,0.00039148964746638516,0.0016815271857018718,0.02312317536295106,-0.004824889840334992,0.021731528847167985,0.006884181522711849,0.0004531419246741301,-0.002289392026601978,-0.0006779123968008623,-8.410981022772339e-05,0.0027150882514687075,-0.0004766142440798408,0.020847957141302786,-0.0007090165628583165,0.00047172647907310194,0.0022627550600593767,-0.0010142811307860748,0.02430579293990667,-0.0003974377022379016,0.0010334452686315185,0.003716831246198103,-0.0008663019721411594,0.002177148096684515,0.0,-9.171049330357696e-05,0.0,0.0004734108892555701,0.013746398323510689,-0.002125686455102294,-0.0014980960650713795,-0.005412677687894135,0.022328503963886023,0.02474331595068895,0.012472147238753813,0.005790262641099586,-0.0011499400075766632,0.002177148096684515,0.000375522472031373,0.007203793582967693,0.0019664524973041922,-0.003090665660930952,-9.171049330357696e-05,0.0003740552105151621,0.002114384171731353,0.022424301882574663,0.00039148964746638516,0.02173152884716933,0.0004734108892555701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3659992621644017,0.9990697653006515,0.9969853645662675,0.004264087592302907,-9.925756553424383e-05,0.8873870416292211,-0.00018737563261933174,0.040052416929564176,0.008445241535197228,0.030599271169586537,0.041379866140993836,0.0022139668204263665,0.0009350552051250389,0.0023047968076462724,0.002051093568991373
Subflow Fwd Bytes,0.0006141314067287318,0.013287120276267453,-0.020591423815807496,0.0671723339315632,0.3659992621644017,0.35993342400928335,0.9999993579857875,0.3542268177579062,0.19797490864983516,0.0012980542701602842,0.18623125653762745,0.1607817402799839,0.025316945189475793,-0.021971621635583378,0.021520693284638702,0.012075745118776174,0.0031516420365183062,-0.012153493621238565,0.0058033570616564,0.016614712504017606,0.028725090919086184,-0.0025182808136970823,0.06632850734200986,0.007281765021141871,0.02481975655190882,0.028738505427389958,-0.004826874960826606,0.07905862634126082,0.008776722104823114,0.03754659220281776,0.043184652625192145,-0.003801855868149684,0.010082867369388042,0.0,-0.0005268328749506363,0.0,-0.0013529118996110823,0.0050092559358441355,-0.011196674366915836,-0.008515851517299751,-0.021623889873960016,0.07837931027966104,0.08500387945868022,0.06131246550346371,0.03690599668142989,-0.005293964819465989,0.010082867369388042,0.00464416636739658,0.04425849445135463,-0.0005411141090359276,-0.0022539445739928813,-0.0005268328749506363,0.004633680684902558,-0.004809973171554524,0.07981052035454524,0.18623125653762745,0.021520693284652725,-0.0013529118996110823,0.0,0.0,0.0,0.0,0.0,0.0,0.3659992621644017,1.0,0.35993342400928335,0.35423343485884506,0.03245671095666634,0.012613955112490943,0.4079692046319768,-0.00122298264425032,0.10175971437974825,0.10389354323946787,0.12724148706550745,0.06888938473492641,0.02433994473808826,0.027636598449067677,0.027763161364151315,0.020275598996733868
Subflow Bwd Packets,0.004127914055734165,-0.003489699979507786,-0.003951354393880439,0.01991599812218701,0.9990697653006515,1.0,0.3594517175104993,0.9944288293993129,0.009281702283305635,-0.002290420305504873,-3.178143848759134e-05,0.0012587521847048238,0.022814573138597267,-0.004214914492807715,0.021737292385707294,0.006472194096337416,0.0003468822571839032,-0.0024815227396998473,-0.0010842971919228187,-0.0006340298682411446,0.0021774282611845097,-0.0005166121305675943,0.019570673268699348,-0.0009523664030365718,-0.0001285636003147397,0.0017122330088680947,-0.0009135772277781894,0.02365690945864126,-0.0006006076192712217,0.0007758673713753692,0.003733507459228036,-0.0008491909463020189,0.0019197906024163698,0.0,-9.92596255229497e-05,0.0,0.0007545986845104457,0.013762616520814197,-0.0023657356258287355,-0.001218299537245269,-0.004971287665494449,0.021959465972313283,0.025017209537208655,0.012222268062043379,0.00569112573549727,-0.0010751992264482924,0.0019197906024163698,0.00024703648241174473,0.00660639115082398,0.0016243013187921711,-0.0025205491927187563,-9.92596255229497e-05,0.0002460600736486973,0.004238796132400825,0.02270516408385534,-3.178143848759134e-05,0.02173729238570921,0.0007545986845104457,0.0,0.0,0.0,0.0,0.0,0.0,0.9990697653006515,0.35993342400928335,1.0,0.9944236515930832,0.003655952007011955,-0.00015633490780655676,0.8825670989029304,1.5727147141208652e-05,0.03905514161000355,0.006534175550934739,0.028716072153461246,0.041355521273598976,0.001754601113475495,0.0005970974550771018,0.001789513823070233,0.0016477366929792433
Subflow Bwd Bytes,0.0032035739486169757,-0.0027651900327236114,-0.0034304182015091863,0.016330976731229584,0.9969853645662675,0.9944236515930832,0.3537543804591134,0.999999860135099,0.006777643396953502,-0.0019687893644006506,-0.0012327227495399968,-0.0003074540094311635,0.02204571340913654,-0.00347223943843149,0.020760017311342072,0.006280239633595952,0.0005275975546357018,-0.0017280123396515674,-0.001176846115720502,-0.0009088067074399689,0.001389417193856873,-0.00035648773463527113,0.016021404992202573,-0.0010950899203889953,-0.000491942253594225,0.0009345897079063018,-0.0007611771879244872,0.019242832003976116,-0.0009878176850718376,-0.00028936407257477466,0.002135716001113787,-0.0007439117730572931,0.001802384616990183,0.0,-6.836948230446665e-05,0.0,0.0007494227548318667,0.013688742133011371,-0.0016360785752993494,-0.000923034224004798,-0.004069222186115075,0.020939169934941042,0.023382496157503947,0.011476393141772184,0.006131906425490447,-0.0007382957723020445,0.001802384616990183,0.00014372337853009662,0.003926387550575861,0.002537173928349935,-0.0020859130099846897,-6.836948230446665e-05,0.00014297102678477731,0.003519690982128555,0.021275667853902006,-0.0012327227495399968,0.02076001731134314,0.0007494227548318667,0.0,0.0,0.0,0.0,0.0,0.0,0.9969853645662675,0.35423343485884506,0.9944236515930832,0.9999999999999998,0.0016318941282894995,-0.0003967153785174533,0.8839866653945865,1.632545569709925e-05,0.03600909576142634,0.003560221047152047,0.024908291633330287,0.039113482117246065,0.0010355894215347593,0.00017737543214984877,0.001027300852778273,0.0010077204530105634
