,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
ACK Flag Cnt,0.438932637313407,-0.38491078767619374,0.00037094150693000547,-0.009372319210542998,-0.01159914975222838,-0.01150729817074586,-0.0026245477079522885,-0.3182343346424709,-0.3075295034234305,-0.3999099529506009,-0.25783317678355655,-0.4476989619995597,-0.3313863117251385,-0.4290205974205506,-0.4017940607914522,0.05650275658144411,0.09351873541747205,0.015913631573950694,-0.0009694953545351953,0.003545748201287364,0.005320875807637044,0.0006306818479539526,0.015720751196477808,-0.0011414652828448581,0.0036734551924076804,0.005358833568398008,-0.12585847154258384,-0.00010921757637744098,-0.12864242457559405,-0.09762033861695507,0.06243671788187595,0.31580922701177877,0.0,0.0,0.0,-0.01048925868263929,-0.012287094902500748,0.1255689041924656,-0.02650424310830243,-0.3381736953410809,-0.4334958547248325,-0.4129955071498453,-0.41515295302030525,-0.1338725580226316,0.0013958771306952708,0.31580922701177877,-0.33241146115961295,-0.5588039483439311,1.0,0.30593062964245155,0.0,-0.33240878503766047,-0.22588224056105966,-0.45680753340163444,-0.3999099529506009,-0.4290205974205476,0.0,0.0,0.0,0.0,0.0,0.0,-0.009372319210542998,-0.01150729817074586,-0.01159914975222838,-0.002624609423205932,0.023613374582013225,-0.2659943729774364,-0.009110008075014683,0.3483918843190157,-0.03610089728254593,-0.033687992159930534,-0.04192664662197613,-0.026846516475461043,0.0064812909668696215,-0.0008342974876752194,0.0023532026283516125,0.029572158158985153
URG Flag Cnt,0.3651626254063799,-0.11775599962994987,-0.004457607795408696,-0.00316698516087522,-0.006853607830986272,-0.004008366367911098,-0.004310853649873932,-0.12913450780291252,-0.08838325082999118,-0.1619284963660204,-0.11811598351405597,-0.14484736865513717,-0.109238108390134,-0.1423128498946149,-0.13116072986495353,-0.014462960739417502,0.05567272804462141,-0.002887155769056877,-0.0006502199366974749,-0.0018445739768354246,-0.000603835141978929,-0.004350655698847117,-0.0031551930173133636,-0.0007082245110891456,-0.0017935402657454358,-0.0006273743590655257,-0.059617917271664,-0.03523068049814324,-0.045183020946947275,-0.04832703388358291,-0.015113380837585226,-0.024634951026583373,0.0,0.0,0.0,-0.003994349964490696,-0.007085046826065224,0.02397046277668995,0.10519850059429114,-0.09551747380647252,-0.15152448931701948,-0.14899172854278928,-0.14954188672856938,-0.04682091791020237,-0.014530567900735179,-0.024634951026583373,-0.10169756355163517,-0.17107504044331254,0.30593062964245155,1.0,0.0,-0.10168914406471656,0.08962413351273345,-0.16438598389696765,-0.1619284963660204,-0.14231284989461387,0.0,0.0,0.0,0.0,0.0,0.0,-0.00316698516087522,-0.004008366367911098,-0.006853607830986272,-0.0043110241318335425,-0.07870388075992703,-0.04575287343048719,-0.0028294867384813568,0.12822678174818938,-0.010723455653526842,-0.01191153601728394,-0.01375301037051127,-0.007043132011852512,-0.003673605442790344,-0.00023436422574025294,-0.0016461695355115108,-0.014400484912462298
CWE Flag Count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECE Flag Cnt,0.008862037583423311,-0.2759582830375937,0.004232649042537282,-0.005020992531139652,0.009461044754306083,-0.0016941062057772443,0.0005589747867599153,0.5056146533081305,-0.2315742000891628,0.41007732407845243,0.5139654492600447,0.5315048716318002,-0.25603642524185677,0.3357207739462199,0.5668860083101256,-0.018296588708720883,-0.0908763077678935,-0.006120061482396207,0.0003770160306780461,-0.0008038655078326886,-0.0015419099692414978,0.004042979740816354,-0.00571630274785776,0.0007054889871316609,-0.0008819493278167532,-0.0015932637478948662,0.15376562353029263,0.041868420525969466,0.16006327112713922,0.1345582322054816,-0.031142300157718794,-0.10496235986597423,0.0,0.0,0.0,-0.0029382550292976315,0.011187992034789096,-0.08023015064341704,-0.07380156306824133,-0.24583797015573994,0.582087532477634,0.35295273909290986,0.5568839497801307,0.18700424923291525,-0.03405202776970182,-0.10496235986597423,0.9999875594284681,0.5944516643198342,-0.33240878503766047,-0.10168914406471656,0.0,1.0,-0.02354321503093403,0.3391725015405436,0.41007732407845243,0.3357207739462164,0.0,0.0,0.0,0.0,0.0,0.0,-0.005020992531139652,-0.0016941062057772443,0.009461044754306083,0.000558993293987256,0.27770924347441767,0.4408571190995746,-0.0053876317504937925,0.1695009538155948,-0.011516006747489939,-0.01138155139503369,-0.010982171939103216,-0.007234586513141029,-0.0007760472194429939,-0.0002407113569194001,-0.0005358750185967192,-0.002093605796864191
Down/Up Ratio,-0.13262092389156158,0.2850298966654287,-0.0025362553521653917,-0.005333562771141745,0.12742335992551804,-0.005690518546698268,0.08316838173843265,-0.07167513623186138,0.22216944865407978,0.011462345434266542,-0.08094161278374024,0.01496983132601308,0.2496030388939756,0.12418615388978303,-0.020512018370801265,-0.0048622514694229265,0.01176086472439834,-0.006806898054607868,-0.0005284877996006653,-0.0022927892063555597,-0.001575618924383317,-0.0029791991320603337,-0.0068625974567200305,-0.0005951095704222584,-0.0025214419153336085,-0.0015407974689038355,0.026367875015533507,-0.016164974416673215,0.02490568253114994,0.03998153831832591,-0.014850525169491225,-0.08380338306148144,0.0,0.0,0.0,-0.003764204840376127,0.12673330827621127,-0.01918802840999825,0.07999755975888559,0.23300073784064937,-0.007743556736734986,0.12524936730512107,0.01420066080697304,0.013849620778439172,0.0011398812272264472,-0.08380338306148144,-0.02354469515705092,-0.02257622509619157,-0.22588224056105966,0.08962413351273345,0.0,-0.02354321503093403,0.9999999999999998,0.1493386490812569,0.011462345434266542,0.12418615388978355,0.0,0.0,0.0,0.0,0.0,0.0,-0.005333562771141745,-0.005690518546698268,0.12742335992551804,0.08317235277538555,-0.10230190409578377,-0.13372700791076225,-0.006238248409131446,-0.17362262001137882,-0.004734538284613689,-0.011976473068182593,-0.00648601420852444,0.0005772244272475258,-0.004031076985578086,-0.0002301376824102505,-0.001901312323856057,-0.015478273009789253
Pkt Size Avg,-0.15291538398312265,0.020046050333299207,0.01270465715668777,-0.0001437345166862614,0.1739327112845185,0.006960177077486965,0.16147433486932875,0.5570458904536106,0.10328437346801593,0.5768291440235647,0.5041183614176362,0.7296237028453323,0.07117100629341211,0.9460701395552958,0.7137427070588995,-0.002133692320966422,-0.14299627759905736,-0.010082545080133927,0.0013088917027665587,0.0012631724969155954,-0.0025411356082027264,0.012355936167885275,-0.008981413461243523,0.002512248005361848,0.0011397824822031793,-0.0025976037481309283,0.33750967507514806,0.06026492728354249,0.26996622667162873,0.32899810694503195,-0.016885469365903506,-0.07036579712412502,0.0,0.0,0.0,0.011214734195514943,0.17582357149569905,-0.12437104467852837,-0.12059124170161832,0.08364521529759592,0.7523742123834457,0.9929380232472067,0.8441537528971926,0.4345405192284224,-0.05690968370792535,-0.07036579712412502,0.3391731172325302,0.4594460691680205,-0.45680753340163444,-0.16438598389696765,0.0,0.3391725015405436,0.1493386490812569,1.0,0.5768291440235647,0.9460701395552967,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001437345166862614,0.006960177077486965,0.1739327112845185,0.16148072774245076,0.052118384778539216,0.26888913114482094,-0.0054399508523486195,-0.03315065727907026,-0.0012051297578926964,0.0019382038047131734,0.010502114736421545,0.00038551085646118413,0.003262016502787163,0.00036317238645035965,0.001207665168471306,0.013524595734092282
Fwd Seg Size Avg,0.04855943613550086,-0.05666903964716132,-0.00010144417974693031,-0.0025513814608507782,0.008783318656968856,0.03447043932317837,-0.007211410507976432,0.8707609699922847,0.10412198815057952,1.0,0.8743693618091923,0.539352329141405,-0.044551475409935724,0.38099574289019295,0.5282220038359934,0.014504988370469353,-0.14207946522168868,-0.010509964379691062,6.138937774069729e-05,-0.0025756379461089767,-0.0025620908695964885,-0.00015138420016245005,-0.010050044401550004,0.0005280810851713049,-0.0025148277002897067,-0.0025948666768018627,0.09014345199811975,0.028590691516236864,0.0986054730190595,0.08498989286095993,-0.010801825006439437,-0.05627587114739265,0.0,0.0,0.0,-0.00017600905413733353,0.010986099110853164,-0.12391431520301269,-0.11900651313971473,0.04940697656305956,0.6770118213535676,0.5579463777550421,0.6337401631701961,0.24622539671243937,-0.05788198384916581,-0.05627587114739265,0.4100782441003619,0.4770020871522659,-0.3999099529506009,-0.1619284963660204,0.0,0.41007732407845243,0.011462345434266542,0.5768291440235647,1.0,0.38099574289018884,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025513814608507782,0.03447043932317837,0.008783318656968856,-0.007211665907522602,0.20338779891295783,0.5360077002732059,-0.0026151560061443316,0.06795970458016677,-0.010038740113776074,-0.01610334324005947,-0.008751530073894254,-0.003020047240070547,-0.005715465116601144,-0.00027415683887156966,-0.0026801050527232527,-0.0220991566021264
Bwd Seg Size Avg,-0.19993857863646775,-0.03879021295929507,0.015092185872110912,-0.0023149601893982393,0.15299711875500302,-0.0014509776857892297,0.14100696176460784,0.44451074512679034,-0.029961268415260096,0.38099574289018884,0.3839366185676183,0.7769120155939522,0.03340547081264131,1.0,0.7736216412611636,-0.03104950338953942,-0.12915637039027988,-0.008500176833718233,0.0017080781320714228,0.002357768919760612,-0.0022076631782712375,0.014727473654004612,-0.007276555525301144,0.0029862099958826546,0.0022161339229778824,-0.0022669079426478156,0.3714634203622612,0.07831738708725924,0.30802360440274007,0.3621196240044429,-0.012691324574077347,-0.11160814953840023,0.0,0.0,0.0,0.008757385344472771,0.15492472474703034,-0.11438010344518523,-0.1040449127841149,-0.029224967568604508,0.7558120661135466,0.9518657524600671,0.8576287482597339,0.45693377458836637,-0.04770796815763669,-0.11160814953840023,0.3357225094868983,0.4797232458707322,-0.4290205974205476,-0.14231284989461387,0.0,0.3357207739462164,0.12418615388978355,0.9460701395552967,0.38099574289018884,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023149601893982393,-0.0014509776857892297,0.15299711875500302,0.14101245658257514,0.027393839104057925,0.22172162632335593,-0.007493641396667679,0.001241670276351785,-0.0007895278543199198,0.005848041339181135,0.012026213498624505,-0.0009831751441946293,0.005624111443183989,0.0003554233381430317,0.002215051182482098,0.023145754632999768
Fwd Byts/b Avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fwd Pkts/b Avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fwd Blk Rate Avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bwd Byts/b Avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bwd Pkts/b Avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bwd Blk Rate Avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Subflow Fwd Pkts,-0.006525980353650489,0.01891224550950106,0.0027034478456891475,1.0,0.031777536989919135,0.9841821573559221,0.03175754540046313,-0.004193739553043177,0.00976576588209314,-0.0025513814608507782,-0.005990287928418193,-0.005233469948838105,-0.007652459520524341,-0.0023149601893983542,-0.0057970078348657085,-0.0008462467377158041,-0.0027805763749796635,-0.00021230104837839398,2.8651886029189783e-05,-3.6171843273694002e-06,-0.00010948820333834442,0.0027029203626825946,-0.00022253808647629142,2.941488998521119e-05,-7.5363061066782736e-06,-0.00011107659865914459,0.0004328330488400736,-0.0017397727179589485,-0.001604099097198592,-0.0003190241336784057,-0.0010032516791637046,-0.0020670177506886015,0.0,0.0,0.0,0.9956687676723001,0.03173367789429632,-0.002407893062369721,-0.0023699551937559913,0.010538235544540933,-0.005046044754092864,0.0014396210520717181,-0.00515688664428898,-0.0005060577616751251,-0.0010349240075802153,-0.0020670177506886015,-0.005020966039669399,-0.008053549347764272,-0.009372319210542998,-0.00316698516087522,0.0,-0.005020992531139652,-0.005333562771141745,-0.0001437345166862614,-0.0025513814608507782,-0.0023149601893982393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9841821573559221,0.031777536989919135,0.03175647463304353,-0.006712953096310384,-0.004402318223736595,0.9992245767612085,-0.015494813868955444,0.001583356597658923,0.001305719390206089,0.001811019335726526,0.001243013235427668,-8.521949075703219e-05,6.479641762944499e-05,5.538115198195897e-06,-0.0005833807631672518
Subflow Fwd Byts,-0.006092315415276402,0.016814109337153254,0.0027651936727913825,0.9841821573559221,0.005757399352390547,0.9999999999999998,0.0025850702191362014,0.028065043222854497,0.010103512101100139,0.034470439323178385,0.014843120136473478,0.0005067276180682177,-0.00951890061948414,-0.0014509776857892518,-0.00032195596546201623,0.0002469428682499665,-0.003595562588187207,-0.0002705903195030285,-2.4843908481045447e-05,-8.255382549451882e-05,-6.178559301719156e-05,0.00277397629514275,-0.00027255959945924035,-1.7067799938661543e-05,-7.875600053949471e-05,-6.380068469456115e-05,0.002451244318453659,-0.0010127441366168327,0.00045045827508238524,0.0008400275553294792,-0.0011033632159961051,-0.002838239956859939,0.0,0.0,0.0,0.9772392015056407,0.006244659898567879,-0.0031395402595456954,-0.0030029010042913603,0.008941187034275792,0.014641758916283928,0.00876493199977182,0.005766108536831701,0.03398077391033045,-0.0013593085504345593,-0.002838239956859939,-0.001694058552376982,-0.003411615118347666,-0.01150729817074586,-0.004008366367911098,0.0,-0.0016941062057772443,-0.005690518546698268,0.006960177077486965,0.03447043932317837,-0.0014509776857892297,0.0,0.0,0.0,0.0,0.0,0.0,0.9841821573559221,0.9999999999999998,0.005757399352390547,0.0025851915073652515,-0.00502116310849198,0.0007019213605657385,0.9848413285554608,-0.01319908289554642,0.00010758996184006204,-3.173857056345019e-05,0.00033447334269478277,0.0001797925474219729,-0.00017634984482079206,-9.220895945145165e-06,-8.16184995977554e-05,-0.0006872939748570011
Subflow Bwd Pkts,-0.01422018537330575,-0.01762071604486293,0.0037137226629473745,0.031777536989919135,1.0,0.005757399352390547,0.9972958583571203,0.03854922003221931,-0.01493010556322543,0.008783318656968856,0.01767085936312066,0.063032442262036,-0.009893587166074589,0.15299711875500221,0.02623003539880808,-0.0007556385507036085,-0.006685791804688136,-0.0004816202323354789,8.189115463458195e-05,0.0007069219634993855,-0.00012363353458949133,0.0033390102896232892,-0.00040694106612181594,0.00015792870015584446,0.00045691450903427014,-0.00012571189858229397,0.07588466374339622,0.004151393036760119,0.017693711746607683,0.05502382513123359,-0.0016526760425176201,0.01726250726829165,0.0,0.0,0.0,0.09255036342612855,0.9997045651888623,-0.006080376334177639,-0.00500597140685643,-0.015882938948143053,0.0617741979756998,0.18350741517477837,0.07303071736697489,0.044594113318396376,-0.002481388738887209,0.01726250726829165,0.009461110336115155,0.029217403471916717,-0.01159914975222838,-0.006853607830986272,0.0,0.009461044754306083,0.12742335992551804,0.1739327112845185,0.008783318656968856,0.15299711875500302,0.0,0.0,0.0,0.0,0.0,0.0,0.031777536989919135,0.005757399352390547,1.0,0.9972967073372955,0.0009852072355571782,0.003446675316511964,-6.61201115652427e-05,0.012056593475503197,0.026589597773383912,0.015617561894656776,0.030854256658073974,0.02463988644329521,0.001559167877279019,0.0003090910995246914,0.0007152022076695887,0.005832836955750706
Subflow Bwd Byts,-0.009104619476550613,-0.011332747781882932,0.002842173569656904,0.03175647463304353,0.9972967073372955,0.0025851915073652515,0.9999998439731599,0.019172651521988868,-0.009537450950811092,-0.007211665907522602,0.0021380193692903046,0.04413730381893337,-0.004279714233722309,0.14101245658257436,0.009874925213917292,0.00016395240488528253,-0.0039046468414762696,-0.000288392404227009,1.2315056646979462e-05,0.0006247497809207676,-6.584420241687286e-05,0.0024736207493853027,-0.0002736292390175817,6.057395855535181e-05,0.00037449666069943027,-6.817331877461653e-05,0.056309155895706675,-0.0014471481994058125,0.005583880643058542,0.04267392343588469,-0.0015144710001087287,0.018933613135888826,0.0,0.0,0.0,0.09233010411653766,0.9969870659162966,-0.0034495450843203246,-0.0031654581634704363,-0.010122578109848483,0.04186727075063398,0.17006243782816785,0.05602026453596854,0.04037769328958493,-0.0014439778160922861,0.018933613135888826,0.0005590282738178986,0.013990035496303548,-0.002624609423205932,-0.0043110241318335425,0.0,0.000558993293987256,0.08317235277538555,0.16148072774245076,-0.007211665907522602,0.14101245658257514,0.0,0.0,0.0,0.0,0.0,0.0,0.03175647463304353,0.0025851915073652515,0.9972967073372955,1.0,-0.00013790197764699435,-0.00438181240867686,6.033657080025124e-05,0.006799467349263114,0.0249670359199134,0.01445567013760089,0.02853516330936675,0.023185180627800575,0.0013292708537351735,0.00028545470332768763,0.0006189468427284819,0.004928444547304082
Init Fwd Win Byts,0.22878484970714041,-0.31498713537430933,0.006271277248199147,-0.006712953096310384,0.0009852072355571782,-0.00502116310849198,-0.00013789720984764794,0.2686997438237987,-0.26245565725497133,0.20338779891295783,0.34884391088761896,0.09168581890703678,-0.2911218964074783,0.027393839104058213,0.16567916585063386,-0.013743914029361202,0.0338905398614367,0.0174772343794982,-0.0009298498467532035,0.004985051759055677,0.005760466509327153,0.006297553822046262,0.017212304028020837,-0.0009295906192440867,0.005002566108971127,0.0057019000629312195,-0.020154346112796505,-0.03439933165617322,-0.01609946138158161,-0.02709377732174231,-0.030898908446665277,-0.10375020208297035,0.0,0.0,0.0,-0.005650953951340685,0.002128000308956525,-0.0012665118996541863,0.10181825255415326,-0.27998275181763443,0.18034729975353092,0.07156176936986763,0.19835731532683376,0.06710184011449781,-0.0388550694541762,-0.10375020208297035,0.2777146429353628,0.29653468711328496,0.023613374582013225,-0.07870388075992703,0.0,0.27770924347441767,-0.10230190409578377,0.052118384778539216,0.20338779891295783,0.027393839104057925,0.0,0.0,0.0,0.0,0.0,0.0,-0.006712953096310384,-0.00502116310849198,0.0009852072355571782,-0.00013790197764699435,1.0,0.16056794152848045,-0.006834870532668965,0.31020156245049535,-0.0223734990302615,-0.022050830898780314,-0.025146442848097545,-0.015548978545187612,0.014411480263600703,-0.0005848882933650958,0.005777829669988147,0.06174118441738095
Init Bwd Win Byts,0.002655618724320458,-0.24478286291039786,-0.005773350886322277,-0.004402318223736595,0.003446675316511964,0.0007019213605657385,-0.004381653167550782,0.6429202291513594,-0.205261053753338,0.5360077002732059,0.5662985539434652,0.5473429651845398,-0.2234434637892876,0.22172162632335832,0.4898340796171023,-0.023744632901463194,-0.07867121241450574,-0.006041136472360902,-0.0008724458702898081,-0.0030953088284670967,-0.0013749673057730483,-0.005613231119870763,-0.006179814493173971,-0.0008002488467170127,-0.002916338675944017,-0.0014178517560308106,-0.04736252920762582,-0.016992321997398578,-0.03002275331607025,-0.03428247205945159,-0.007046760821389716,-0.08317963581557992,0.0,0.0,0.0,-0.002529978577929668,0.004146260602911111,-0.06999346518813736,-0.0626066301769224,-0.21806178619864353,0.556057414708142,0.2891193050180475,0.44173269944151444,0.12301852997400797,-0.027961419353129447,-0.08317963581557992,0.4408582611109461,0.4999442997435583,-0.2659943729774364,-0.04575287343048719,0.0,0.4408571190995746,-0.13372700791076225,0.26888913114482094,0.5360077002732059,0.22172162632335593,0.0,0.0,0.0,0.0,0.0,0.0,-0.004402318223736595,0.0007019213605657385,0.003446675316511964,-0.00438181240867686,0.16056794152848045,0.9999999999999999,-0.004616933668725005,0.14638475836523923,-0.015990978399355874,-0.019096073553189014,-0.020647078075464082,-0.009796023272412913,-0.006801938718460292,-0.0006396858914694305,-0.003135297152837103,-0.026152272506837795
Fwd Act Data Pkts,-0.006162050821908681,0.020042544164576643,0.0026064977544204126,0.9992245767612085,-6.61201115652427e-05,0.9848413285554608,6.030747968651414e-05,-0.005472338996232803,0.010572811896727909,-0.0026151560061443316,-0.006569880466086001,-0.00732321811512596,-0.007019343034737138,-0.0074936413966677435,-0.006736525258395256,-0.0008058096708345372,-0.0025188044680938926,-0.00020077068305941815,-3.8975183081114185e-05,-0.00010330732528869833,-4.328066980693226e-05,0.002617220134286751,-0.00021311809693761594,-4.097945084979262e-05,-9.970201313578611e-05,-4.472776748783731e-05,-0.002111505183289563,-0.0018725526137189522,-0.00227680892499253,-0.0022741546507599377,-0.000958153929547516,-0.0027511525172294565,0.0,0.0,0.0,0.9917117572641365,-0.00012377740026908756,-0.002194972773736459,-0.0021140458581137985,0.0113951118348307,-0.0070919352684797,-0.004192339444016423,-0.007911604794793952,-0.0022360062236236543,-0.0009508356205348963,-0.0027511525172294565,-0.0053876156258005235,-0.009001016181752478,-0.009110008075014683,-0.0028294867384813568,0.0,-0.0053876317504937925,-0.006238248409131446,-0.0054399508523486195,-0.0026151560061443316,-0.007493641396667679,0.0,0.0,0.0,0.0,0.0,0.0,0.9992245767612085,0.9848413285554608,-6.61201115652427e-05,6.033657080025124e-05,-0.006834870532668965,-0.004616933668725005,1.0,-0.015814023703010292,-0.0007811238747897659,-0.000618516417700949,-0.000834030633317302,-0.0006212923277346883,-0.0002150319487237866,-1.8688347663681574e-05,-9.865197199778005e-05,-0.0008314032335133422
Fwd Seg Size Min,0.21146522103605303,-0.7198741609771652,0.0031702214642455695,-0.015494813868955444,0.012056593475503197,-0.01319908289554642,0.006799209374831791,0.257233746918938,-0.6087008330656698,0.06795970458016677,0.30866557623071683,0.19621951429987172,-0.6665712368736737,0.0012416702763511534,0.2618049024174008,0.004821146715425981,0.2831373064573846,0.0006664583390834831,-0.0013057478911279099,-0.000531110839801561,0.0020070353048203394,0.0029243047787253103,0.001008450167779083,-0.0010934778044118113,-0.0006449237866621077,0.0019770515880395494,0.09573046084193237,0.057557013447193585,0.09475154817550983,0.08609180408085434,0.013751375192495259,0.07371407829513432,0.0,0.0,0.0,-0.012138468094921688,0.015993385227214968,0.19017288013145425,0.37238640556840014,-0.6553747538265348,0.2359465607657325,0.03853694482636551,0.22433950520561516,0.09109915440941194,0.023233771254769716,0.07371407829513432,0.16950459789173986,0.44058754773586023,0.3483918843190157,0.12822678174818938,0.0,0.1695009538155948,-0.17362262001137882,-0.03315065727907026,0.06795970458016677,0.001241670276351785,0.0,0.0,0.0,0.0,0.0,0.0,-0.015494813868955444,-0.01319908289554642,0.012056593475503197,0.006799467349263114,0.31020156245049535,0.14638475836523923,-0.015814023703010292,1.0,-0.08442083769961017,-0.08498675281631467,-0.09220512474222305,-0.056604754846279505,-0.0010024349720254239,-0.0019932340506538053,-0.0015601602869616388,0.0031794548416207813
